hostname,mass,age_yr,feh,av,chi2_phot,chi2_prior,chi2,distance_pc,model_G,model_BP,model_RP,model_H,model_g,model_r,model_i,model_z
Kepler-1967,0.996,6919999999.999996,0.5,3.0,42.724526455479776,0.5184,43.242926455479775,248.206130981445,7.181907400302659,8.334117025701017,6.035635230144502,1.0397374184201182,13.41636080983727,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-48,0.8799999995754133,3139999934.3725533,0.5,3.0,31.724836636328185,1.7424000000000683,33.46723663632825,307.046722412109,8.26477916608077,9.52390292490825,7.0229981321237585,1.0397374184201182,13.075571512911422,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-2194,0.74,4999999999.999999,0.5,3.0,49.54182563866856,12.166144,61.70796963866856,19.5340805053711,9.355377571555538,10.8090646450587,7.969468845265018,1.0397374184201182,13.277845034966587,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1876,1.1869999953401507,4400000709.071916,0.3927372637774463,3.0,9.375220168402265,2.3438050093416583,11.719025177743923,258.532562255859,6.192069683189498,7.2643035680797965,5.126009693999666,0.9324746821975647,13.219637921676537,2.6075461645047113,1.9938244564611,1.4383155958716558
Kepler-1267,1.15,3240000000.0000057,0.5,3.0,22.572282983648503,2.9583999999999997,25.530682983648504,1365.68188476563,6.566284280687659,7.651351090072099,5.487692728557214,1.0397374184201182,13.08848908791719,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-703,1.18,2689999999.9999976,0.5,3.0,20.46279755378312,3.24,23.70279755378312,1170.83117675781,6.465930462881015,7.539016895485172,5.399414210473038,1.0397374184201182,13.006382398030443,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-118,0.811,13800000000.000013,0.5,3.0,34.66274049869198,1.6396755102040814,36.30241600889606,571.612609863281,8.299807442875153,9.581744069356002,7.037202746803546,1.0397374184201182,13.725754933272187,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-803,1.05,4900001573.07188,0.5,3.0,16.30984046737559,3.6864000000007002,19.99624046737629,635.328125,6.989863071039947,8.116655174851743,5.86864547025348,1.0397374184201182,13.268143990560304,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-305,0.827,4370000000.000001,0.5,3.0,37.03102277038452,2.6896000000000004,39.720622770384516,852.945556640625,8.614161725387138,9.927485488310495,7.327404528057107,1.0397374184201182,13.216727493784147,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1114,0.87,4270000000.000002,0.5,3.0,33.76896684604563,5.3824,39.151366846045626,416.238067626953,8.2844161097729,9.547587451695067,7.0378576256542615,1.0397374184201185,13.207026296771062,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1770,0.941,12299999972.390387,0.5,3.0,30.9979834074789,2.5600000000000005,33.5579834074789,581.157958984375,3.6626288932489546,6.618477844133809,1.8412969612753527,1.0397374184201182,13.667824524710253,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-329,0.6019997222891399,3469999999.999995,0.4691501921406151,3.0,52.89945680210647,13.224865149910313,66.12432195201679,436.417694091797,11.027196984630589,12.96142172556932,9.37561996465089,1.0088876105607334,13.116579179839755,2.6075461645047113,1.9988750453741921,1.4433661847847479
Kepler-1911,0.954,4999999999.999999,0.5,3.0,24.526427282417778,4.0,28.526427282417778,270.029296875,7.632983137646515,8.8178772182807,6.455670585547757,1.0397374184201182,13.277845034966587,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-695,0.84,4469997301.832106,0.5,3.0,22.458949226052994,4.161600000000991,26.620549226053985,834.341369628906,8.507990283060245,9.804959780121566,7.234331997134948,1.0397374184201182,13.226428429042649,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-519,0.89,1910000000.0000024,0.5,3.0,31.397238344000424,3.8415999999999997,35.23883834400043,245.651901245117,8.25685108346001,9.51260110851127,7.017734841608254,1.0397374184201182,12.858219812611813,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1938,0.646,4999999999.999999,0.5,3.0,46.91219954807076,8.2944,55.206599548070756,421.238159179688,10.504431391068582,12.286126867199227,8.924026374960976,1.0397374184201182,13.277845034966587,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1848,0.756,1820000000.0000014,0.5,3.0,39.528024365495746,4.0,43.528024365495746,308.701934814453,9.283546232123914,10.709186221864318,7.915776890551374,1.0397374184201182,12.836288337979898,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-5,1.3739999948928507,2880001616.373691,0.35434327429774126,3.0,6.323917445205145,1.5809871055729257,7.904904550778071,875.608276367188,5.507026615377864,6.538996225376133,4.4856650764690915,0.8940806927178597,13.035595832652787,2.6075461645047113,1.9912867673324495,1.4357779067430052
TOI-1899,0.632,7099999999.999989,0.5,3.0,66.9488596389531,0.7743999999999999,67.7232596389531,127.946876525879,10.629721394880658,12.45520407748018,9.029158907142163,1.0397374184201182,13.42737855283635,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-399,0.902,3979999999.999998,0.5,3.0,15.864776155268137,2.0736,17.938376155268138,890.320556640625,8.063277669697076,9.296311836216104,6.843096104582365,1.0397374184201182,13.178865905407193,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1056,1.12,2950000000.000003,0.5,3.0,14.882734078881521,3.6864,18.569134078881522,966.653991699219,6.755569524627882,7.851720255375389,5.665057445718334,1.0397374184201182,13.046358336902827,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1955,1.049,4369999987.651339,0.5,3.0,14.185451152491924,2.0736,16.259051152491924,441.587463378906,7.044364757569261,8.172616380557606,5.921115291859934,1.0397374184201182,13.216727492586179,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-718,1.18,2569999999.9999976,0.5,3.0,19.04936107806975,3.0976,22.14696107806975,1234.23193359375,6.477388722228547,7.549715609265583,5.411632015387692,1.0397374184201182,12.987931964704725,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1929,1.0059999997003126,6919999920.959099,0.2796826670441785,3.0,5.74782077862032,1.4369552148274563,7.184775993447777,505.32391357421903,6.956525179735564,8.065385505137577,5.851779397568571,0.8194200854642968,13.416360804999202,2.6075461645047113,1.986351999835418,1.4308431392459737
TOI-6002,0.2101,6350000000.000005,0.5,3.0,188.06583060371514,7.398399999999999,195.46423060371515,32.039192199707,15.165060431620413,18.18911555216572,13.186933750795705,1.0397374184201182,13.381471290340185,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-999,1.2899999953422485,3090008533.710424,0.3831586432025858,3.0,7.103659864008693,1.7759149047980274,8.879574768806721,547.38623046875,5.858663026730969,6.900587607631367,4.826716822600687,0.9228960616227041,13.06788515453829,2.6075461645047113,1.993191347955584,1.4376824873661398
Kepler-1397,1.0899999995166854,3549998796.484897,0.3218178219256104,3.0,6.628270093429688,1.6570673681436827,8.28533746157337,1184.77172851563,6.761363154556295,7.841591111090555,5.686890238338185,0.8615552403457287,13.12634949960913,2.6075461645047113,1.989136965032461,1.4336281044430168
Kepler-1990,1.028,2499999999.9999995,0.5,3.0,17.698159163957765,1.3456000000000004,19.043759163957766,394.603302001953,7.332096874297792,8.479497253578415,6.190272976649426,1.0397374184201182,12.976696004569765,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1091,1.01,3469999999.999995,0.5,3.0,20.69050490385301,4.0,24.69050490385301,901.953918457031,7.369063574027518,8.523693857401627,6.2206092179931325,1.0397374184201182,13.116579179839755,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-187,1.0809999923075073,6459998476.196501,0.3344717872958841,3.0,8.97466424374176,2.243665911690303,11.218330155432064,1118.35766601563,6.408968586651405,7.521204394141927,5.313257634690936,0.8742092057160025,13.388204262234762,2.6075461645047113,1.9899733415275749,1.4344644809381306
Kepler-462,1.5899999664668745,499999985.09177583,0.3345743539082997,3.0,5.182884394395874,1.2957210064372386,6.478605400833112,592.486083984375,5.065267763593932,5.977787845800222,4.199316796125066,0.8743117723284181,12.277845020503825,2.6075461645047113,1.989980120770389,1.4344712601809448
Kepler-267,0.541571,3059999979.8554325,0.5,3.0,80.65288779011192,7.3984000000000005,88.05128779011191,268.52392578125,11.689811476469382,13.796000186372245,9.966813331135922,1.0397374184201182,13.063271231020769,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1832,0.684,13800000000.000013,0.2527343046782696,3.0,40.21937377477471,10.058303052632288,50.277676827407,492.173461914063,9.580594909139208,11.089413255307358,8.157400944952494,0.792471723098388,13.725754933272185,2.6075461645047113,1.984570820876481,1.4290619602870367
Kepler-1570,0.9199999843008461,4169999849.2602,0.30656046193523767,3.0,7.686666462562139,1.9216664604282527,9.60833292299039,917.681640625,7.806572526288928,8.990334134486591,6.629567038918793,0.8462978803553559,13.19732508513441,2.6075461645047113,1.9881285145665375,1.4326196539770932
Kepler-352,0.798,1700000000.0000007,0.5,3.0,39.80425032562016,5.9536,45.75785032562016,249.313858032227,8.947769453887584,10.312775488418707,7.622056005951064,1.0397374184201182,12.807046371804015,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-749,0.79,4569999999.999992,0.5,3.0,41.51222306580978,5.9536,47.46582306580978,747.399353027344,8.908049027182194,10.27072462244222,7.584331967355073,1.0397374184201182,13.236129887810318,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-548,0.93,4370000000.000001,0.5,3.0,29.563147080686896,4.0,33.563147080686896,754.974853515625,7.840571638013271,9.047131389031978,6.64373526428767,1.0397374184201182,13.216727493784148,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1768,1.24,4999999999.999999,0.5,3.0,15.41517532123496,2.0736,17.48877532123496,630.131042480469,5.719372906689305,6.809410562472839,4.636204870980616,1.0397374184201182,13.277845034966587,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1118,0.96,4070000000.000003,0.5,3.0,20.809405023853046,4.0,24.809405023853046,893.468505859375,7.654929436863402,8.840215744403519,6.477948624623201,1.0397374184201182,13.187623902744889,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-44,1.1199999984627524,5800002074.623474,0.5,3.0,11.484736718123058,1.960000000000747,13.444736718123805,1114.19482421875,6.429537668645659,7.534770632286378,5.329625200449893,1.0397374184201182,13.339729556672207,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1815,0.8559999949392284,13499999965.90513,0.5,3.0,29.895926484310046,5.017600000000001,34.91352648431005,934.718505859375,7.861758519689069,9.091967943127765,6.643982906676333,1.0397374184201182,13.714168850456305,2.6075461645047113,2.000914094274466,1.4454052336850218
HD 189733,0.79,1400000000.0000005,0.5,3.0,37.64737026900117,4.3264000000000005,41.97377026900117,19.7641429901123,9.02351550999359,10.401606849504969,7.689144902663813,1.0397374184201182,12.722275484591524,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-560,0.34,4070000000.000003,0.5,3.0,118.53729868625634,12.6736,131.21089868625634,109.019493103027,13.587082250691152,16.134432585130327,11.723215825357691,1.0397374184201182,13.18762390274489,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1802,0.648999869413798,13800000000.000013,0.5,3.0,37.289073844091185,4.0007304601901925,41.289804304281375,634.7529296875,10.260209616857622,11.984153146409284,8.709736149621111,1.0397374184201182,13.725754933272183,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1921,1.2509999883378422,3389999991.9063015,0.28602111666824837,3.0,4.5291032864902885,1.1322757522147513,5.661379038705039,879.086059570313,5.94181002059015,6.9787677222909394,4.914480082078683,0.8257585350883667,13.10680871209559,2.6075461645047113,1.9867709460017706,1.4312620854123264
Kepler-1518,1.5400000073495288,1480018082.1368153,0.39691564152465797,3.0,7.264778629961947,1.8161943933108176,9.080973023272765,919.045166015625,5.058260218603929,6.020746598630636,4.122071674408467,0.9366530599447763,12.746823334680602,2.6075461645047113,1.9941006305166797,1.4385917699272355
Kepler-1360,1.5099999887474518,1550000073.4043403,0.2952658109335491,3.0,3.5424003218908187,0.8856000287075414,4.42800035059836,1485.89013671875,5.095280631279419,6.049392787041522,4.169901828436311,0.8350032293536676,12.768292324997482,2.6075461645047113,1.98738198331393,1.4318731227244856
Kepler-979,0.87,4569999999.999992,0.5,3.0,37.090045674660374,4.3264000000000005,41.41644567466037,551.869689941406,8.269116192604635,9.530720695657386,7.023941727884946,1.0397374184201182,13.236129887810318,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1779,1.008,600000000.0000004,0.5,3.0,24.252230113858648,1.8495999999999997,26.101830113858647,946.208801269531,7.596029245364106,8.76584928157606,6.432836256943926,1.0397374184201182,12.355141266199313,2.6075461645047113,2.000914094274466,1.4454052336850218
HATS-50,1.168,1200000000.0000007,0.5,3.0,15.243510733404882,3.667225282535695e-31,15.243510733404882,752.009155273438,6.684720020678984,7.7630040692061115,5.613886152348039,1.0397374184201182,12.656239115575692,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1643,0.845,46000058.97003679,0.5,3.0,37.58633779193845,4.161600000042932,41.74793779198138,340.232299804688,8.55020455694201,9.872114712301977,7.257347879169309,1.0397374184201182,11.239040818994189,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1593,0.81,3630000000.0000067,0.5,3.0,52.41720606837098,3.6864,56.10360606837098,635.411743164063,8.779417680891164,10.118770757395156,7.472747044276332,1.0397374184201182,13.13612011335111,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-79,1.1649999962158646,3440000016.9697266,0.36541132722752584,3.0,12.306699341397408,3.076674945709541,15.38337428710695,997.151611328125,6.385439187307965,7.4451105662124775,5.332804463468657,0.9051487456476441,13.112915256878907,2.6075461645047113,1.9920183213588967,1.4365094607694524
HD 235088,0.8489999969114422,699999991.6353908,0.5,3.0,38.66749137987198,4.326400000000004,42.99389137987199,41.2117080688477,8.61461567877803,9.920740567763367,7.3336510597898865,1.0397374184201182,12.42125808458819,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1794,0.773,13800000000.000013,0.5,3.0,48.03586695188658,3.6896653061224485,51.72553225800903,560.497131347656,8.686231405110869,10.025635077962773,7.379934840292767,1.0397374184201182,13.725754933272185,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1878,0.9559999838163529,4999983362.442792,0.29379243017767126,3.0,19.62790882833739,4.90697689155346,24.53488571989085,1406.88977050781,7.489864467874478,8.639330605483629,6.344354438280712,0.8335298485977896,13.277843420924386,2.6075461645047113,1.9872845987394894,1.431775738150045
Kepler-106,0.9999999844276486,4829999943.713566,0.4522464720048844,3.0,20.957826883147288,5.239456395552644,26.19728327869993,439.14306640625,7.300300569743429,8.447755593682194,6.158391379711084,0.9919838904250027,13.261352994583882,2.6075461645047113,1.9977577770881008,1.4422489164986565
Kepler-946,0.9400000061949049,4170000000.0000005,0.4402777275997173,3.0,17.996448439823144,4.499111494213119,22.495559934036265,1116.79833984375,7.747100214710966,8.936573582571345,6.565439950509077,0.9800151460198356,13.197325099757977,2.6075461645047113,1.996966690957897,1.4414578303684527
Kepler-1571,1.23,2340000000.000003,0.5,3.0,15.95467084071183,3.3856,19.34027084071183,664.996765136719,6.258331028114115,7.313726917072811,5.211211940429944,1.0397374184201182,12.945725712073289,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1915,1.03,4999999999.999999,0.5,3.0,21.26248651282874,5.017600000000001,26.280086512828742,1465.34497070313,7.111152833002169,8.2481485101904,5.9791491665066,1.0397374184201182,13.277845034966587,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1804,0.929,13800000000.000013,0.5,3.0,43.48192160610468,2.5669444444444443,46.04886605054912,423.101226806641,5.199231663726088,7.356200431304927,3.6751083752483513,1.0397374184201182,13.725754933272183,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1796,1.0179999904875028,400000000.0000001,0.4432145659749618,3.0,23.28754227673147,5.821885001669787,29.10942727840126,796.228881835938,7.52959988670473,8.686168536244287,6.378835558885697,0.98295198439508,12.18083306483573,2.6075461645047113,1.9971608042271471,1.4416519436377029
Kepler-1705,1.1389999921070613,2590000049.0071206,0.30434387260477463,3.0,16.279217027975523,4.0698038693437,20.349020897319225,1589.67602539063,6.5775683831973915,7.634453050448117,5.527692443926649,0.8440812910248929,12.991007044460698,2.6075461645047113,1.9879820068781513,1.432473146288707
TOI-5799,0.325,9600000000.00001,0.5,3.0,140.56747408381594,3.8415999999999997,144.40907408381594,27.8510112762451,13.707489607978703,16.289683131068116,11.83378613891894,1.0397374184201182,13.559547581828152,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-436,0.729,3000000000.000001,0.5,3.0,53.149503844668814,3.8415999999999997,56.991103844668814,576.786987304688,9.555954029237203,11.056949497641181,8.138647481212852,1.0397374184201182,13.05404601745521,2.6075461645047113,2.000914094274466,1.4454052336850218
HD 191939,0.8099999881890828,8700000101.33188,0.4872069115962385,3.0,25.98620640300779,6.496522370976432,32.48272877398422,53.4372940063477,8.553121720892555,9.86278641548623,7.269593708502491,1.0269443300163568,13.5157895494878,2.6075461645047113,2.000068522303331,1.4445596617138867
TOI-2093,0.745,6599999925.289714,0.5,3.0,48.88173395317238,5.382400000000089,54.26413395317247,82.394416809082,9.244388528989163,10.674707281379744,7.874547950788097,1.0397374184201182,13.396773706599246,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-5542,0.889999986555246,10799841442.197544,0.36446039260344043,3.0,21.12030634994831,5.280075884661444,26.400382234609754,353.665008544922,7.632058322198036,8.819239173887105,6.452094592685093,0.9041978110235587,13.609887994735498,2.6075461645047113,1.991955468383983,1.4364466077945388
WASP-80,0.577,7000000000.000002,0.5,3.0,63.81622062410005,6.3504000000000005,70.16662062410005,49.6365928649902,11.278162772222885,13.292569690094146,9.592787097992714,1.0397374184201182,13.421257584503527,2.6075461645047113,2.000914094274466,1.4454052336850218
HAT-P-34,1.3919999988295768,1699998639.7950082,0.5,3.0,6.512992647442504,1.2544000000074007,7.767392647449904,251.910842895508,5.637266077336919,6.643911473372844,4.646656304380932,1.0397374184201182,12.807046040345108,2.6075461645047113,2.000914094274466,1.4454052336850218
Qatar-1,0.838,1190000020.6195498,0.5,3.0,39.121887810316444,1.7318560000000016,40.853743810316445,187.058563232422,8.668111880167299,9.984795112700118,7.37857782290671,1.0397374184201182,12.65237700744534,2.6075461645047113,2.000914094274466,1.4454052336850218
WASP-81,1.0799999096398485,5000015842.055256,0.1857426819584335,3.0,19.061446758224278,4.765361198579072,23.82680795680335,398.942047119141,6.542292390581502,7.601342745878032,5.489821438514754,0.7254801003785518,13.277846571835578,2.6075461645047113,1.9817208452830193,1.426211984693575
TOI-3523 A,1.131000001055684,4300004036.351714,0.06445125329364862,3.0,11.858450912718656,2.96461250339953,14.823063416118185,603.672302246094,6.153353214591797,7.173567396055354,5.143589292931811,0.604188671713767,13.209937047449417,2.6075461645047113,1.976682399336284,1.4211735387468398
WASP-74,0.9799999955649172,3489999967.329609,0.5,3.0,7.662112393230136,0.1936000000000028,7.855712393230139,148.746688842773,7.561573952547307,8.735506052889694,6.395034382354808,1.0397374184201182,13.119021792538614,2.6075461645047113,2.000914094274466,1.4454052336850218
KELT-21,1.4580000752158542,1599999981.5572186,-0.09191700183077878,3.0,6.273342385282324,1.5683354198821822,7.841677805164506,483.24737548828097,4.921030209117656,5.82377713137403,4.066892624241783,0.4478204165893396,12.782678062163246,2.6075461645047113,1.9717121695135962,1.416203308924152
TOI-5795,0.901,10199971513.73014,0.31336887496495774,3.0,21.78043351746551,5.445107908520602,27.225541425986112,160.799102783203,7.543420022367315,8.715120428652726,6.377786239884625,0.8531062933850762,13.58672085513517,2.6075461645047113,1.98857852343415,1.4330696628447057
TOI-5800,0.778,8100000000.000012,0.5,3.0,38.271023851230034,4.6656,42.93662385123003,42.6792449951172,8.876488594349926,10.23885732444119,7.553378791012207,1.0397374184201182,13.4866175197163,2.6075461645047113,2.000914094274466,1.4454052336850218
WASP-68,1.489999994165182,5699999949.609594,0.5,3.0,5.847765756946089,1.2544000000000022,7.102165756946091,228.365753173828,2.4225434213441357,4.012622160035651,0.9556256627845049,1.0397374184201182,13.332023458221911,2.6075461645047113,2.000914094274466,1.4454052336850218
TrES-5,0.901,1000000.0,0.5,3.0,222.9961203764419,16.6048756232687,239.6009959997106,358.572113037109,6.750584134424976,8.200841394846949,5.36623357811305,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
HAT-P-49,2.2199999707516778,1500000087.7736704,0.2907737019680766,3.0,3.119426355053183,0.7798564396912321,3.899282794744415,344.412414550781,3.2674266246613435,4.535438644473845,2.0150167211221963,0.830511120388195,12.75295339011,2.6075461645047113,1.987085072879748,1.4315762122903037
TOI-5261,1.037,4200000000.000003,-0.2160800646379747,0.0,14.142417548483635,3.5356042747206793,17.678021823204315,4635.32373046875,4.030838353611504,4.287921432371669,3.6131696401605398,-0.21608006463797472,9.62123866516344,0.0,0.00931975313956694,0.00931975313956694
TOI-1444,0.9513,3799999999.9999995,0.5,3.0,26.229005689398274,2.0050559999999997,28.234061689398274,125.11515045166,7.731603572332084,8.924223832064719,6.547618713385013,1.0397374184201182,13.156882355206923,2.6075461645047113,2.000914094274466,1.4454052336850218
Ross 176,0.577,3000000000.000001,0.5,3.0,71.8239317503079,7.617599999999999,79.4415317503079,46.4475173950195,11.331363872165582,13.352560438316216,9.64258271264041,1.0397374184201182,13.05404601745521,2.6075461645047113,2.000914094274466,1.4454052336850218
TIC 365102760,1.1699999954598554,6299999956.202615,0.19700935742843573,3.0,0.7328642329115451,0.18321604123594834,0.9160802741474935,556.984558105469,2.60464422655397,4.470025343793294,1.1190252034015433,0.7367467758485541,13.378259066918664,2.6075461645047113,1.9821888629820432,1.426680002392599
WASP-110,0.814,11000024894.861029,0.5,3.0,29.289135865687747,6.760000000107597,36.04913586579534,275.332916259766,8.414023488207397,9.708224908214785,7.142794140739326,1.0397374184201182,13.617619134059952,2.6075461645047113,2.000914094274466,1.4454052336850218
HAT-P-23,1.13,3999999986.1217785,0.5,3.0,16.13510112566186,1.96,18.09510112566186,362.71649169921903,6.60240497638838,7.696878268330055,5.513973538633424,1.0397374184201182,13.180833063489375,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-4487 A,1.3779999960629548,2450000456.2070584,0.5,3.0,5.623611193758298,1.2904960000002463,6.914107193758544,477.211578369141,5.608433991175925,6.64115212798071,4.587606287242782,1.0397374184201182,12.96701787647003,2.6075461645047113,2.000914094274466,1.4454052336850218
HD 332231,1.164199994583123,2900003225.9369016,0.4808062048171369,3.0,12.267155811236442,3.0667883676350054,15.333944178871448,80.4722747802734,6.514781670276781,7.591272402281241,5.444979359177456,1.0205436232372551,13.038671152349893,2.6075461645047113,1.9996454611880594,1.4441366005986151
GJ 1252,0.381,3899999949.0609775,0.5,3.0,124.33877647181106,2.560000000000017,126.89877647181108,20.3788433074951,13.180525162152515,15.618615683846983,11.347552877264036,1.0397374184201182,13.169095432430291,2.6075461645047113,2.000914094274466,1.4454052336850218
NGTS-25,0.91,3489999999.999998,0.5,3.0,31.787616895829235,2.3104,34.09801689582923,514.810546875,8.033966314146099,9.262058879301827,6.817700382532566,1.0397374184201182,13.119021796528676,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-2207,1.2959999979688834,3300000215.5712857,0.5,3.0,6.941722829858826,1.6281760000000276,8.569898829858854,370.493865966797,5.902687902915307,6.971002784493484,4.842367641910885,1.0397374184201182,13.095816964311847,2.6075461645047113,2.000914094274466,1.4454052336850218
WASP-2,0.895,8200000000.0,0.5,3.0,31.746475808108247,2.3104,34.056875808108245,151.012329101563,7.864834531925853,9.082287064059726,6.657830430511579,1.0397374184201182,13.49147952385709,2.6075461645047113,2.000914094274466,1.4454052336850218
KELT-9,2.520000316384382,299999958.76590693,0.05221294112841173,3.0,0.43257390333879076,0.10814348302536789,0.5407173863641587,206.176696777344,3.0827289927380446,3.8073059300810788,2.545734291804857,0.59195035954853,12.054045954056305,2.6075461645047113,1.9761740198489401,1.4206651592594959
TOI-2211,0.9,4999999999.999999,0.5,3.0,32.77061307945384,0.0,32.77061307945384,70.2742614746094,8.020398299522583,9.249456282460024,6.803517737497696,1.0397374184201182,13.277845034966587,2.6075461645047113,2.000914094274466,1.4454052336850218
WASP-88,0.9399999951729435,3000000104.8875914,0.16586493683523978,3.0,3.868772461573784,0.9671930746399502,4.835965536213735,548.766479492188,7.615251842876072,8.759072433054545,6.475290575401463,0.7056023552553581,13.054046033582056,2.6075461645047113,1.9808951237506018,1.4253862631611576
TOI-1075,0.604,6000000000.000003,0.5,3.0,74.32317449682499,5.3824,79.705574496825,61.4247817993164,10.997415597313394,12.936353189800391,9.34406986851829,1.0397374184201182,13.355141266199313,2.6075461645047113,2.000914094274466,1.4454052336850218
TIC 393818343,1.082,3799999999.9999995,0.5,3.0,19.18418143833772,0.529984,19.71416543833772,93.9409637451172,6.890814875013344,8.003922625062978,5.783794554992765,1.0397374184201182,13.156882355206921,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-6008,0.23,2999999927.683621,0.5,3.0,195.11991692101805,0.6400000000000838,195.75991692101812,22.9931888580322,14.877181048211433,17.799566964764143,12.921914622877974,1.0397374184201182,13.054046006336305,2.6075461645047113,2.000914094274466,1.4454052336850218
WASP-7,1.2759999955343198,2400000287.7976127,0.3685565281897902,3.0,8.693370739376721,2.173342631541088,10.86671337091781,160.803680419922,5.965574906542974,6.989909086735646,4.953142805710597,0.9082939466099085,12.957339627466819,2.6075461645047113,1.9922262065616985,1.4367173459722542
HATS-15,0.8709999952109383,10999984192.184221,0.41252566857425943,3.0,10.891355623728359,2.722838835784708,13.614194459513067,1098.31481933594,7.825504398919697,9.037328380408203,6.623527722484148,0.9522630869943778,13.617617562111517,2.6075461645047113,1.9951323908645502,1.439623530275106
NGTS-21,0.72,10020000000.000006,0.5,3.0,42.943482786774844,9.2416,52.18508278677484,572.452880859375,9.453422173377403,10.948205771934878,8.040017900600851,1.0397374184201182,13.579770306383171,2.6075461645047113,2.000914094274466,1.4454052336850218
GJ 806,0.413,4999999999.999999,0.5,3.0,113.31702100324033,9.7344,123.05142100324034,12.0600147247314,12.88242021095244,15.249216816482079,11.070473785618981,1.0397374184201182,13.277845034966587,2.6075461645047113,2.000914094274466,1.4454052336850218
AU Mic,0.51,20100009.26466833,0.5,3.0,59.44935100899285,1.1664000000137336,60.61575100900658,9.70998287200928,11.347728344615254,13.677739066415425,9.54497867611927,1.0397374184201182,10.881849663130232,2.6075461645047113,2.000914094274466,1.4454052336850218
WASP-182,1.075999993718958,5952004126.202925,0.5,3.0,14.716128108293185,0.8464000000023639,15.562528108295549,325.264343261719,6.724588461119966,7.842004649105524,5.612161761471664,1.0397374184201182,13.351442735506717,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-5882,1.3340000796394706,4109999946.1304374,0.36740950671202033,3.0,2.2478285318536537,0.561957171296797,2.8097857031504505,412.898223876953,5.061343580205964,6.199215031461996,3.9405235519435937,0.9071469251321387,13.191504376324133,2.6075461645047113,1.9921503930301037,1.4366415324406594
TOI-2196,1.032,4500000000.000003,0.5,3.0,21.58603645815645,2.0736,23.65963645815645,261.724731445313,7.141514571773974,8.279059555496827,6.00927986292109,1.0397374184201182,13.229339049901158,2.6075461645047113,2.000914094274466,1.4454052336850218
SPECULOOS-3,0.1009,6600000000.000009,0.5,3.0,303.3978995312146,2.9583999999999997,306.3562995312146,16.7347965240479,17.469268173295767,20.968607530225,15.400249166819917,1.0397374184201182,13.39677371117224,2.6075461645047113,2.000914094274466,1.4454052336850218
