hostname,BP_RP_abs,G_abs,iso_mag_pred,mass_pred
LHS 1478,2.5324458420599996,10.946432786453785,9.065029760210548,0.30769249002339216
TOI-1648,1.1727625828000008,5.972542235992101,5.701829579380032,0.867618646630595
LTT 1445 A,2.5903520554999986,10.876167670003067,9.261091699127187,0.2781910060916189
LTT 1445 A,2.5903520554999986,10.876167670003067,9.261091699127187,0.2781910060916189
LTT 1445 A,2.5903520554999986,10.876167670003067,9.261091699127187,0.2781910060916189
LTT 1445 A,2.5903520554999986,10.876167670003067,9.261091699127187,0.2781910060916189
TOI-1669,0.9113985530999997,4.776454225449145,4.973610196995879,0.9477194433038999
TOI-6041,0.9645120574000003,5.411465926550452,5.1125104135390735,0.9281780509933774
NGTS-20,0.7113357141200005,3.2315484239078405,4.232822377620497,1.1752023225123143
TOI-6303,1.9122684401059988,8.00601778910973,7.530958351208268,0.6543379205928578
TOI-559,0.7637052564399998,4.156320695840984,4.541013575772675,1.1125525159154932
WASP-11,1.1991402898000008,6.00405537225028,5.779769021558586,0.8611312617314312
TOI-5678,0.9053512499399989,5.0822445934039955,4.957795542521528,0.9499443524871232
TOI-257,0.725967475,3.004836773090755,4.3198921665024645,1.157182912561576
TOI-3261,1.0821912329099987,5.673750169731729,5.434214184009032,0.8898939417338911
HAT-P-25,1.1896926374299994,5.449367015089738,5.751853602086575,0.8634548358509593
HD 20329,0.8587680296000002,4.578489335867864,4.894876083179783,0.991906110469314
TOI-406,2.709703297716999,10.093562643699824,9.685735844940579,0.2263993485353037
TOI-406,2.709703297716999,10.093562643699824,9.685735844940579,0.2263993485353037
TOI-406,2.709703297716999,10.093562643699824,9.685735844940579,0.2263993485353037
TOI-406,2.709703297716999,10.093562643699824,9.685735844940579,0.2263993485353037
WASP-139,1.03458993878,5.630822816366596,5.295775159988315,0.9023951660117735
TOI-2407,2.2276744567619993,8.797793351007982,8.231951302505223,0.4748901405780859
TOI-6109,0.8880447013000001,4.971154383168145,4.934299182616968,0.9654831215703968
TOI-6109,0.8880447013000001,4.971154383168145,4.934299182616968,0.9654831215703968
TOI-6109,0.8880447013000001,4.971154383168145,4.934299182616968,0.9654831215703968
TOI-6109,0.8880447013000001,4.971154383168145,4.934299182616968,0.9654831215703968
TOI-3682,1.0573449635000003,3.909323661003194,5.360799751964831,0.8960046818740777
TOI-5076,1.172549484700001,6.0102300358423975,5.70119992847659,0.8676710563944906
TOI-2202,1.1271455443399994,5.890478681352361,5.567042786448783,0.8788377903738319
K2-86,1.0394649679299999,5.766996944700697,5.308524132467417,0.9006015570529803
HD 21520,0.7834033387999995,4.527986289849741,4.644983232874499,1.0900184713968963
TOI-6038 A,0.7663598029000003,3.4925911856752716,4.556523355441551,1.1094368510563377
GJ 143,1.3695703250000006,6.621592401684301,6.284762373890341,0.8173184530026109
GJ 143,1.3695703250000006,6.621592401684301,6.284762373890341,0.8173184530026109
GJ 143,1.3695703250000006,6.621592401684301,6.284762373890341,0.8173184530026109
GJ 143,1.3695703250000006,6.621592401684301,6.284762373890341,0.8173184530026109
TOI-2427,1.6685880363,7.547169271081221,6.996126522251891,0.741920457529335
K2-30,1.2623101439200006,5.612128025971348,5.966622515647836,0.845323722214099
K2-175,0.838923080899999,3.7423552421946766,4.85713334271782,1.0179487113861403
WASP-22,0.7441714420200007,4.102147990727184,4.426882908891508,1.1354795281455388
K2-178,1.0863672069699994,5.477673162131966,5.446553129497682,0.8888668944982786
TOI-908,0.8565453426000005,4.886813511772814,4.891883078663538,0.9939121456678697
BD+20 594,0.8733340488500012,4.6349844116555055,4.914490253505597,0.9787598837093852
TOI-2537,1.3522890008390007,6.425673635995265,6.233504973767897,0.8218305480838118
K2-88,2.264772032113001,9.299253082556932,8.327919085592072,0.45152894703211466
HD 22946,0.6933938490000005,4.148236995825425,4.126055022620694,1.1972982155172405
HD 22946,0.6933938490000005,4.148236995825425,4.126055022620694,1.1972982155172405
HD 22946,0.6933938490000005,4.148236995825425,4.126055022620694,1.1972982155172405
HD 22946,0.6933938490000005,4.148236995825425,4.126055022620694,1.1972982155172405
HD 22946,0.6933938490000005,4.148236995825425,4.126055022620694,1.1972982155172405
