BP_RP_abs,G_abs,iso_mag_pred,mass_pred
0.8628615357099996,4.856369422341249,,
2.4853607799579986,9.740294605591004,6.85,0.32784117488251424
1.6225919739099997,7.384260482303935,6.85,0.9641483972874809
0.8842303658300015,4.8047777857295255,,
0.661580902999999,3.406199170181333,,
2.12762607034,8.717043253738112,6.85,0.5184867260186631
1.9262940169899991,8.69414968798932,6.85,0.6738487393327408
2.1382259040700013,9.09602839246699,6.85,0.5102442425583198
2.0731962061665996,8.341988613100765,6.85,0.5604226340580215
0.9282963147699999,4.534088895276454,,
2.08172787014,8.917200597775095,6.85,0.5540270838530738
0.6819810401000002,3.0103228275632574,,
1.4031587117790014,6.670216897149567,6.85,1.1601701352542177
0.795552998729999,3.589632140676409,,
1.1682916394199996,5.882919113935902,,
1.1682916394199996,5.882919113935902,,
1.1682916394199996,5.882919113935902,,
1.1682916394199996,5.882919113935902,,
1.1682916394199996,5.882919113935902,,
1.1682916394199996,5.882919113935902,,
1.1682916394199996,5.882919113935902,,
1.1682916394199996,5.882919113935902,,
1.1682916394199996,5.882919113935902,,
2.1645553142499985,8.801422366122146,6.85,0.49097715072016607
2.6732674507201004,10.44403836157437,6.85,0.2492662658361201
2.6732674507201004,10.44403836157437,6.85,0.2492662658361201
2.6732674507201004,10.44403836157437,6.85,0.2492662658361201
2.6732674507201004,10.44403836157437,6.85,0.2492662658361201
2.6732674507201004,10.44403836157437,6.85,0.2492662658361201
2.6732674507201004,10.44403836157437,6.85,0.2492662658361201
2.6732674507201004,10.44403836157437,6.85,0.2492662658361201
2.6732674507201004,10.44403836157437,6.85,0.2492662658361201
2.6732674507201004,10.44403836157437,6.85,0.2492662658361201
2.6732674507201004,10.44403836157437,6.85,0.2492662658361201
2.6732674507201004,10.44403836157437,6.85,0.2492662658361201
2.6732674507201004,10.44403836157437,6.85,0.2492662658361201
2.6732674507201004,10.44403836157437,6.85,0.2492662658361201
2.6732674507201004,10.44403836157437,6.85,0.2492662658361201
2.6732674507201004,10.44403836157437,6.85,0.2492662658361201
2.6732674507201004,10.44403836157437,6.85,0.2492662658361201
2.6732674507201004,10.44403836157437,6.85,0.2492662658361201
2.6732674507201004,10.44403836157437,6.85,0.2492662658361201
2.6732674507201004,10.44403836157437,6.85,0.2492662658361201
2.6732674507201004,10.44403836157437,6.85,0.2492662658361201
2.6732674507201004,10.44403836157437,6.85,0.2492662658361201
2.6732674507201004,10.44403836157437,6.85,0.2492662658361201
2.6732674507201004,10.44403836157437,6.85,0.2492662658361201
2.6732674507201004,10.44403836157437,6.85,0.2492662658361201
2.6732674507201004,10.44403836157437,6.85,0.2492662658361201
0.9079474705799999,5.233275266738589,,
1.6432041808199997,7.344953052902085,6.85,0.9478976452372267
0.9883585060849995,5.071604393094804,,
1.0475544028400012,5.705385275552457,,
0.9650270567100012,5.381007238834432,,
0.7929318515770003,4.3728962063680115,,
2.260091818380001,8.862193474934518,6.85,0.4312804297175727
2.3321698367689994,9.139251061730864,6.85,0.3947475013831337
0.8474286810299994,4.506597318825554,,
2.999492222015,11.624704633571987,6.85,0.14761352918922518
1.0869479811199998,5.803548877612618,,
0.9938256077999998,5.5079619532763076,,
0.9938256077999998,5.5079619532763076,,
0.9938256077999998,5.5079619532763076,,
0.9938256077999998,5.5079619532763076,,
0.9938256077999998,5.5079619532763076,,
0.9938256077999998,5.5079619532763076,,
0.9938256077999998,5.5079619532763076,,
0.9938256077999998,5.5079619532763076,,
0.9938256077999998,5.5079619532763076,,
1.082728191460001,5.1797290215552945,,
0.6340020865000007,3.731317523512198,,
0.8607714787999985,4.537915444471555,,
0.8532488181000009,4.882928104887137,,
0.8532488181000009,4.882928104887137,,
0.8532488181000009,4.882928104887137,,
0.8532488181000009,4.882928104887137,,
1.0252891143999996,3.7371598394535077,,
0.6931006174000007,3.0436738521060036,,
0.8027963216699998,4.6279618082408405,,
0.7257511253999986,2.7882272967469515,,
0.9760508663100005,5.30292418839746,,
